x,y,z,q0,q1,q2,q3,u,v,w,q,p,r,V_bs,l_cg,ds,dr,rpm_1,rpm_2
1.471225097567766,-0.04326755209035221,0.004462956601517836,-0.9945585594705577,-0.07118660966016711,0.006192899799561321,0.07581151878845806,-0.012187682250731115,-0.002638122148045939,0.003387524421595098,-0.01214802794295235,-0.0012795940395153949,-0.004259472612675726,0.0,51.0,0.0,0.0,0.0,0.0
1.469973053319517,-0.04338844445427548,0.004758788183618748,-0.9945852562474118,-0.07057898192793181,0.006195322466680829,0.07603164961018669,-0.012159190606942823,-0.003420346809213585,-0.002050307139861735,-0.7116607543899753,-0.001799516452889332,0.00010132985071558808,0.7000000000000001,49.5,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.4687245826227133,-0.04350956644241059,0.004505539566637208,-0.9970964980877292,-0.03518175224627528,0.0035797321724424886,0.07625340930037458,0.005136428857188555,-0.002911917833129489,-0.006474798451881472,-0.6434603457686274,-0.002449002823022686,-0.004849187347833594,1.4000000000000001,48.0,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.4691961820870012,-0.04382977709270139,0.0038400240496376387,-0.9982087703563685,-0.003113981831642826,0.0012414747037113741,0.07661441493376074,0.022529355680437572,-0.001737273835590379,-0.01065645792424992,-0.3478687557503074,-0.0030818253851183494,-0.014658814290596508,2.1,46.5,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.471399355491925,-0.04433888121628849,0.0027777901904281537,-0.9982065905933689,0.014239236042587696,6.177644464385769e-05,0.07736725021044101,0.03949815023203754,-0.0002682840163835277,-0.014377013756093541,-0.12075590503537745,-0.0036921527435158667,-0.013206466110184863,2.8000000000000003,45.0,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.4752948928653913,-0.045014640674051934,0.0013505966319856714,-0.9980696963821695,0.02027259196974357,-0.00021131666003695567,0.07802327973501834,0.05588219645691696,0.0011772629163104443,-0.017596972394056387,0.1356239721276599,-0.0042842945939386015,-0.008595190327002532,3.5000000000000004,43.5,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.4808272468404646,-0.04583749824759698,-0.0003971326293003884,-0.9981735457968899,0.013530187765576233,0.0005392974429839756,0.07844873836580651,0.07154932575567258,0.0022513868396041217,-0.020343281316519662,0.40520342500551454,-0.00485830935491604,0.0017011156329944255,4.2,42.0,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.487927390778132,-0.04678761139052473,-0.002413931978565888,-0.9984538347840795,-0.006646777396712152,0.002367547780396522,0.0783497579244871,0.08639590145292347,0.002619432266737905,-0.02267760463949958,0.409987459592958,-0.0054116307287289805,0.0228282262283232,4.9,40.5,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.4965150317040483,-0.04784755100669628,-0.004646155307913849,-0.9984064420723887,-0.027058953207795635,0.004248506720851798,0.07716521043257062,0.10034753524012191,0.0025615082637258034,-0.02455625073813472,0.19598771324864475,-0.005938163779821396,0.021291593284945086,5.6000000000000005,39.0,0.12217304763960307,-0.12217304763960307,400.0,400.0
1.5065005898215678,-0.04900727730462862,-0.007041077025254533,-0.9982224915371156,-0.03679816254199108,0.005328021490497334,0.07607065330632524,0.11333459945065893,0.0027240110793679733,-0.025948570285296683,-0.049744501618354975,-0.006447483076812229,0.013141973635339851,6.300000000000001,37.5,0.12217304763960307,-0.12217304763960307,400.0,400.0
