x,y,z,q0,q1,q2,q3,u,v,w,q,p,r,V_bs,l_cg,ds,dr,rpm_1,rpm_2
1.47356487573143,-0.0444439942992493,0.0,1.0,0.0,0.0,0.0,-0.0128021826845769,-0.0045998855836318,0.002453322769208,0.0115827336408853,-0.0016339907279057,-0.0051767074960693,0.0,51.0,0.0,0.0,0.0,0.0
1.47228465746297,-0.0449039828576125,0.010101010101010102,1.000000000005,0.0005791366820439,-8.16995363952445e-05,-0.0002588353748033,-0.0127514618338499,-0.004600244423755,-0.0030071871534857,0.0124171297513787,-0.0021663061977317,-0.0036308784140708,0.0,49.5,0.0,0.0,400.0,400.0
1.4710093225972,-0.0453629984018698,0.020202020202020204,0.99999958461002,0.0011999798388517,-0.0001900703849943,-0.0004403912640555,0.0048257747745386,-0.0046124222618772,-0.0084005269887803,0.0074262782076432,-0.0027392135321998,-0.0026599028766073,0.0,48.0,0.0,0.0,400.0,400.0
1.47149181403516,-0.045822648436784,0.030303030303030304,0.999999054443968,0.0015712584013558,-0.0003270348791509,-0.000573480071069,0.0224824075201688,-0.0046307255045438,-0.0135269805850088,-0.0036215025282048,-0.0032958748571448,-0.0019970111360885,0.0,46.5,0.0,0.0,400.0,400.0
1.47374040937361,-0.0462840489834998,0.04040404040404041,0.999999227809086,0.0013901216866552,-0.0004915676488024,-0.0006736486341329,0.0396923158026684,-0.0046402311300872,-0.0181660269318752,-0.0183333223654323,-0.0038354624006696,-0.0017870959744415,0.0,45.0,0.0,0.0,400.0,400.0
1.47771080025664,-0.0467483736464501,0.05050505050505051,1.00000034762773,0.0004733715091087,-0.0006825987923398,-0.0007637205064446,0.0562992918084602,-0.0046179810092572,-0.0221676744291182,-0.0308456018189789,-0.0043584917920133,-0.0022300425012428,0.0,43.5,0.0,0.0,400.0,400.0
1.48334304047725,-0.0472166776163785,0.06060606060606061,1.00000084379218,-0.0010689979221263,-0.0008992925915533,-0.0008763784772049,0.0721680159334354,-0.0045477940316072,-0.0254682400240133,-0.0332574168557648,-0.0048652734660408,-0.0032946829487419,0.0,42.0,0.0,0.0,400.0,400.0
1.49056359721461,-0.0476895397542295,0.07070707070707072,0.999998703061738,-0.0027319315505256,-0.0011412747331479,-0.0010423477569942,0.0871878462202289,-0.0044385679325737,-0.0280819192344768,-0.0196272468492145,-0.0053559010370064,-0.0044007513598039,0.0,40.5,0.0,0.0,400.0,400.0
1.49928780590143,-0.0481668605715895,0.08080808080808081,0.999995487080272,-0.0037133170707658,-0.0014086466740605,-0.0012627726459251,0.101274607405566,-0.004333118827657,-0.0300780209084359,0.0102501582522008,-0.0058303240640334,-0.0044961761823479,0.0,39.0,0.0,0.0,400.0,400.0
1.50942254082938,-0.0486479784663652,0.09090909090909091,0.999996695658869,-0.0032008650509654,-0.0017016423069906,-0.0014857750757271,0.114370844799351,-0.0042991625231697,-0.0315554721777416,0.0494784269350352,-0.0062883882578242,-0.0027386427315509,0.0,37.5,0.0,0.0,400.0,400.0
1.52086893547742,-0.0491319615579788,0.10101010101010102,1.00000387584114,-0.0007271968358027,-0.0020201732809337,-0.0016174900409119,0.126445144779054,-0.0044036262002643,-0.0326213719257364,0.0796764287526786,-0.0067297398789376,0.0012039408207715,0.0,36.0,0.0,0.0,400.0,400.0
1.53352502708997,-0.0496179542532947,0.11111111111111112,1.00000619045723,0.0032559443402621,-0.0023630590276207,-0.0015490005775774,0.137490167019649,-0.0046634458056762,-0.0333788625427873,0.0777427338298582,-0.0071537519063171,0.0073232502405427,0.0,34.5,0.0,0.0,400.0,400.0
1.54728819526678,-0.0501053807160058,0.12121212121212122,0.999993256310816,0.0071416256122857,-0.0027279565693491,-0.0011748206695995,0.147519325486836,-0.0050114382510919,-0.0339216129244215,0.0322159501917223,-0.0075598066413818,0.0112409097754866,0.0,33.0,0.0,0.0,400.0,400.0
1.56205727289957,-0.0505932799420034,0.13131313131313133,0.999981382039623,0.0087503976798975,-0.0031118417750243,-0.0006110973114757,0.156566995596303,-0.0052859509670074,-0.0343299053258214,-0.0485814382341475,-0.0079480078353192,0.0082410775577532,0.0,31.5,0.0,0.0,400.0,400.0
1.57773444144615,-0.0510817176262392,0.14141414141414144,1.00000165204715,0.0063199059171459,-0.0035113461381882,-0.0002100973068597,0.164686191729235,-0.0052823520038334,-0.0346636743859921,-0.138679662675335,-0.0083184392094978,0.001361430137512,0.0,30.0,0.0,0.0,400.0,400.0
1.59422680570302,-0.0515737543656815,0.15151515151515152,1.00004402685045,-0.000614222246602,-0.0039262306425697,-0.0001690030328813,0.1719369244237,-0.004881876875979,-0.0349504884754217,-0.176867109247003,-0.0086700984931658,-0.010724044357868,0.0,28.5,0.0,0.0,400.0,400.0
1.61144724213992,-0.0520719678167098,0.16161616161616163,1.00003680278487,-0.0094554758756534,-0.0043585669922749,-0.0007396540049841,0.178384971915926,-0.0041589944262115,-0.0351691374090512,-0.119731805311807,-0.0090012247038804,-0.0214020410756175,0.0,27.0,0.0,0.0,400.0,400.0
1.62931499650943,-0.0525792283385112,0.17171717171717174,0.999977449020198,-0.0154374092451733,-0.0048142935135178,-0.0018315331924558,0.184090111611287,-0.0034325334656206,-0.0352887113683621,0.0129109531213513,-0.0093125099143822,-0.0100801337559835,0.0,25.5,0.0,0.0,400.0,400.0
1.64775549327072,-0.0530959862682068,0.18181818181818182,0.999984249098673,-0.0147903736065617,-0.0052888192741592,-0.0023251783723677,0.189100484420065,-0.0032117643513048,-0.0353209957117841,0.174447843616681,-0.0096061476770564,-0.0039636869779789,0.0,24.0,0.0,0.0,400.0,400.0
1.66669984571841,-0.0536065229656817,0.19191919191919193,1.00011024157166,-0.0060691494865005,-0.0057922758948093,-0.0024701085309511,0.193489403819226,-0.0036273062387259,-0.0352972053635283,0.283704822440006,-0.0098803497602362,0.0150555869066912,0.0,22.5,0.0,0.0,400.0,400.0
1.68608621177952,-0.0541063703602931,0.20202020202020204,1.00019531925431,0.0081099695426482,-0.0063167403264401,-0.0016322075132811,0.197312093413638,-0.0047169933937885,-0.0352409073765176,0.221040565297867,-0.0101305594488683,0.0347319865724059,0.0,21.0,0.0,0.0,400.0,400.0
