x,y,z,q0,q1,q2,q3,u,v,w,q,p,r,V_bs,l_cg,ds,dr,rpm_1,rpm_2
1.4632636463014337,-0.04038810402045385,0.5032823042169946,1.0,0.0,0.0,0.0,-0.011230542240214733,-0.00044740835180659346,0.004128319347326389,-0.00847317940656555,-0.004553216258295145,-0.003866378863233672,0.0,51.0,0.0,0.0,0.0,0.0
1.4621405920774122,-0.04043284485563451,0.5036951361517272,1.0,-0.0004236589703282775,-0.0002276608129147573,-0.0001933189431616836,-0.01122456866695698,-0.000453177552099426,0.00035008770382734125,-0.008169284273708898,-0.022084601298368842,-0.0038654740771631667,0.7000000000000001,49.5,0.0,-0.017453292519943295,200.0,200.0
1.4610181019461568,-0.040477699156845785,0.503729672037852,0.9999995381971515,-0.0008322925968567531,-0.0013318936477540906,-0.0003862177954276094,0.01095884150940446,-0.00024741718857198213,-0.0033619378075183852,-0.0003523024782232844,-0.040801917503128254,-0.003721643236799412,1.4000000000000001,48.0,0.0,-0.017453292519943295,200.0,200.0
1.4621148580465644,-0.04050384487037661,0.5033964409753242,0.9999967344796061,-0.0008504477769540655,-0.003372134926061818,-0.0005706252200841672,0.033093120924427,-3.388263164870719e-05,-0.007055460608447061,0.00911460146315615,-0.04950051973503565,-0.0035643546788588433,2.1,46.5,0.0,-0.017453292519943295,200.0,200.0
1.4654288465004612,-0.04051219362921441,0.502713239632269,0.99998867426086,-0.00039553186952483377,-0.005847557157473376,-0.0007452001943612399,0.05513671433558473,0.0001771534825560665,-0.010753064124605693,0.018308439746741435,-0.04920996627536816,-0.00337224073445623,2.8000000000000003,45.0,0.0,-0.017453292519943295,200.0,200.0
1.4709547361321242,-0.040503530172930645,0.50170247798149,0.9999745228718901,0.0005190265510427879,-0.008308761388181903,-0.0009074831392035109,0.07707456347013206,0.00037511721279611776,-0.01444490800997501,0.024273356356421444,-0.04381989330386955,-0.003156526517019303,3.5000000000000004,43.5,0.0,-0.017453292519943295,200.0,200.0
1.4786851875323943,-0.040478595548906184,0.5003862927524662,0.9999555454514071,0.0017319748696800643,-0.01050069868524733,-0.0010563571248852802,0.09890637835213173,0.0005541796924400287,-0.018105380630310065,0.02482439143974145,-0.03593803923523974,-0.0029500792110643084,4.2,42.0,0.0,-0.017453292519943295,200.0,200.0
1.488611765027892,-0.04043820140937466,0.4987840244991086,0.9999343714170558,0.0029727741848149525,-0.012298553566135313,-0.001193931292315342,0.12063732023075349,0.0007174852096445717,-0.021704677676272127,0.01950735586752344,-0.02663175180879969,-0.0027874484754267736,4.9,40.5,0.0,-0.017453292519943295,200.0,200.0
1.5007253769624873,-0.04038330058144008,0.4969112991315584,0.9999149291606528,0.003948187461265169,-0.013630783806320436,-0.0013252554782220859,0.14227498872205271,0.0008773733997702475,-0.025211326942964518,0.00929995498190572,-0.01618821533308947,-0.0026915701655169603,5.6000000000000005,39.0,0.0,-0.017453292519943295,200.0,200.0
1.5150165105202877,-0.040314988906296756,0.49477954698606225,0.9999018822236211,0.004413899700986297,-0.014440197256781478,-0.0014566777904464177,0.16382912349929976,0.00105228696275463,-0.02859157572139005,-0.0042959557745387515,-0.004501761219377084,-0.002668222966506848,6.300000000000001,37.5,0.0,-0.017453292519943295,200.0,200.0
1.5314754138492832,-0.040234459590186525,0.4923954982444551,0.9998993857087726,0.0042007252033012905,-0.014664357678774859,-0.0015941687570307469,0.18531233280370696,0.0012630211485035192,-0.03180755244988858,-0.019667414475058098,0.008846757446080303,-0.0027039826606505557,7.000000000000001,36.0,0.0,-0.017453292519943295,200.0,200.0
1.5500922877615646,-0.04014295080283474,0.4897604660017083,0.9999097874726025,0.0032201578659366045,-0.01421993627654582,-0.0017419141347081416,0.20674175658013605,0.001529126058550179,-0.03481385512940752,-0.03249009764356425,0.023876514556561534,-0.0027611033958766296,7.700000000000001,34.5,0.0,-0.017453292519943295,200.0,200.0
1.570857532797178,-0.040041705884997045,0.48686921807552025,0.9999317538937679,0.0015998707234940084,-0.013022965001827647,-0.0018992101309312863,0.22813691632077718,0.0018560109624107958,-0.03756057843230458,-0.03786321736969292,0.0376409721207675,-0.0027941555726857053,8.4,33.0,0.0,-0.017453292519943295,200.0,200.0
1.5937618613733993,-0.03993187303179693,0.4837090577332259,0.999959026689528,-0.00028773005989001844,-0.011137262845258832,-0.0020605487399330156,0.24949770952904135,0.0022258257240537383,-0.04002974120172437,-0.033982586427094424,0.047305630331320826,-0.0027901576180739463,9.1,31.5,0.0,-0.017453292519943295,200.0,200.0
1.6187953017285255,-0.03981443101151604,0.48026268474573575,0.9999845925047071,-0.001980322961906122,-0.008768672221046804,-0.00221965142427353,0.2707973667500201,0.0026041168880190386,-0.042247064409788995,-0.022347641463586625,0.052159027333193206,-0.0027827491944376003,9.799999999999999,30.0,0.0,-0.017453292519943295,200.0,200.0
1.6459458203018413,-0.03969018604666543,0.4765127512081506,1.0000049386026422,-0.0030906485342790052,-0.006158628050035574,-0.0023737450517418114,0.2919940266346456,0.0029537631012440846,-0.044263490624258425,-0.005460795019292086,0.053415809929869155,-0.002825211977941801,10.0,28.5,0.0,-0.017453292519943295,200.0,200.0
1.6751985449026578,-0.039559811433461864,0.47244506943849646,1.0000202073404538,-0.0033564715141442495,-0.003487696946934442,-0.0025249376113322722,0.3130479524749443,0.003243292091694329,-0.04616552576251788,0.01471620262695202,0.052526301951318494,-0.0029666346414742354,10.0,27.0,0.0,-0.017453292519943295,200.0,200.0
1.706535947242454,-0.03942390859968323,0.4680454447242419,1.0000314619338317,-0.00261352398068532,-0.0008637766490916261,-0.002679515782689466,0.33392760145085076,0.0034475469368594213,-0.0480040125237346,0.03513696282851024,0.050563988705819206,-0.003248121673027249,10.0,25.5,0.0,-0.017453292519943295,200.0,200.0
1.7399382524514078,-0.03928307038135233,0.4633014686056316,1.000037801882308,-0.000849774436379248,0.0016592723787897186,-0.002847010455927835,0.3546086688194606,0.003554647366591397,-0.049801133171201835,0.04777723777981743,0.04813896345143341,-0.003692904170485508,10.0,24.0,0.0,-0.017453292519943295,200.0,200.0
1.7753838221996416,-0.03913803333880079,0.4582032813465325,1.0000353125151307,0.0015456195659162603,0.004059248897126869,-0.0030376634690122595,0.37507177300190936,0.00359364905111058,-0.051567505451170455,0.047686115775040186,0.04554522398940036,-0.0042960324831671955,10.0,22.5,0.0,-0.017453292519943295,200.0,200.0
1.8128494450876127,-0.03898999320379494,0.4527429925187952,1.0000217314907385,0.003935937187094481,0.006329567735110848,-0.0032586204833509195,0.39530045938204333,0.003626181858847578,-0.053307008834789976,0.036341166336217215,0.0429261705011959,-0.005041581054796853,10.0,21.0,0.0,-0.017453292519943295,200.0,200.0
1.8523105262587571,-0.038840849957845265,0.44691433702795125,1.000000174209889,0.005758333546396584,0.00847087658630276,-0.003513744487157071,0.4152801666230385,0.0037166689975332828,-0.05502159527279403,0.017758380395154733,0.0403566464876961,-0.0059136584080078216,10.0,19.5,0.0,-0.017453292519943295,200.0,200.0
