x,y,z,q0,q1,q2,q3,u,v,w,q,p,r,V_bs,l_cg,ds,dr,rpm_1,rpm_2
3.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9007453848358677,-0.012186934340514731,0.0,0.9981347984218669,0.0,0.0,0.06104853953485687,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0970295726275996,0.024192189559966774,0.0,0.992546151641322,0.0,0.0,0.12186934340514748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.90664195735028,-0.03583679495453,0.0,0.9832549075639546,0.0,0.0,0.18223552549214747,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0882947592858927,0.046947156278589086,0.0,0.9702957262759965,0.0,0.0,0.24192189559966773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.918084795571101,-0.05735764363510462,0.0,0.9537169507482269,0.0,0.0,0.3007057995042731,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0743144825477393,0.06691306063588583,0.0,0.9335804264972017,0.0,0.0,0.35836794954530027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9343940971009492,-0.07547095802227721,0.0,0.9099612708765432,0.0,0.0,0.4146932426562391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0559192903470747,0.08290375725550418,0.0,0.882947592858927,0.0,0.0,0.4694715627858908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9546009500260455,-0.08910065241883679,0.0,0.8526401643540922,0.0,0.0,0.5224985647159488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0342020143325668,0.09396926207859084,0.0,0.8191520442889918,0.0,0.0,0.573576436351046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9775048945656133,-0.09743700647852352,0.0,0.7826081568524139,0.0,0.0,0.6225146366376195,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0104528463267655,0.09945218953682733,0.0,0.7431448254773942,0.0,0.0,0.6691306063588582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.001745240643728,-0.09998476951563913,0.0,0.7009092642998509,0.0,0.0,0.7132504491541816,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9860826899039936,0.09902680687415703,0.0,0.6560590289905073,0.0,0.0,0.754709580222772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.025881904510252,-0.09659258262890685,0.0,0.6087614290087207,0.0,0.0,0.7933533402912352,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9625393406584086,0.09271838545667875,0.0,0.5591929034707468,0.0,0.0,0.8290375725550417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.048480962024634,-0.08746197071393957,0.0,0.5075383629607042,0.0,0.0,0.8616291604415257,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9412214747707526,0.08090169943749476,0.0,0.4539904997395468,0.0,0.0,0.8910065241883678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.06819983600625,-0.07313537016191711,0.0,0.39874906892524625,0.0,0.0,0.917060074385124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
